Gene	SRR1914395	SRR1914394	SRR1914393	SRR1914392
ENSDARG00000000442	1.6121771223311052	1.4836593835809255	1.6328685374135854	1.442838525076452
ENSDARG00000000460	-0.09258593897477313	-0.06825795199779373	-0.19799513533947616	-0.11841382425835266
ENSDARG00000000472	1.3926066424115608	1.3014440224618231	0.49969811285699994	0.7778919315509376
ENSDARG00000000474	-0.19462917679773187	-0.21561756170214086	-0.09803701975910782	-0.204740029899953
ENSDARG00000000476	0.31844744813791237	0.35022019214189964	0.6347077341144216	0.6055445264411864
ENSDARG00000000489	1.295400670042716	1.2233759607343961	1.406319382296263	1.7254822939221224
ENSDARG00000000503	1.9319107983001256	2.239811614883351	1.012377196960073	1.1013316480651758
ENSDARG00000000516	0.03677445192216959	0.07582778839826324	0.12077696475501244	0.09032598737175498
ENSDARG00000000529	0.6500494209861669	0.56848714494767	0.9384010771096599	0.9749984927342441
ENSDARG00000000540	1.2401765277567638	1.300599753142509	1.1795348432023232	1.3238409266794016
ENSDARG00000000542	1.201395982012892	1.3567593653332635	1.206056221997227	1.1872875352136558
ENSDARG00000000551	1.9385199055888251	1.9486408544938525	1.599582227066466	1.5145298280715944
ENSDARG00000000563	4.377990793308762	4.263666052833098	3.762537447263291	3.6462190774244125
ENSDARG00000000567	1.432445475655773	1.4798374801821779	1.533040722574276	1.426517342756856
ENSDARG00000000568	0.96839510453645	0.6936287369966737	0.9893576765669054	0.860187720117487
ENSDARG00000000588	0.24997181323775794	0.37510810881595313	0.9232466890144637	0.7275847825548134
ENSDARG00000000606	0.6399166113017908	0.39395837272074263	0.420674321021738	0.36765693116288023
ENSDARG00000000631	0.8234233835261118	0.8654673649551323	1.366115856316465	0.9835852193644385
ENSDARG00000000638	-0.03968763968901121	-0.09538177872164763	-0.19799513533947616	-0.11630248400987374
ENSDARG00000000651	0.14622082409506404	0.18535104795406562	0.17934598115986475	0.21667093250279904
ENSDARG00000000656	0.13207189203768915	0.048436219028232405	0.09666906588844805	-0.011599697875570289
ENSDARG00000000666	0.7323796450911861	0.6842366651063625	0.9145209784518407	0.6924178073333795
ENSDARG00000000690	1.2476267540057036	1.0060220759307377	1.075262564954399	1.1004242593390927
ENSDARG00000000729	1.0071561248923047	0.8911699775767784	1.313898052754265	1.2484506510207174
ENSDARG00000000730	0.4827083797010229	0.48352616605164034	0.5831754540308711	0.6139230892972486
ENSDARG00000000747	0.3730322299716822	0.3902239163923967	0.6026193596621984	0.5727803502534491
ENSDARG00000000760	0.3816615014352186	0.2779828985308874	0.4408363324386404	0.5800673993956885
ENSDARG00000000767	0.36167062255376886	0.3345854346748218	0.48464637788175746	0.3912400866508322
ENSDARG00000000779	1.6377954678893085	1.6997454853926686	1.5879418911984802	1.7230247427486138
ENSDARG00000000796	0.8606569106860804	0.6620180304251588	0.47838555996499177	0.5398108506282223
ENSDARG00000000804	1.4398742247944758	1.1540569770511346	0.8997768835343715	0.9333165139860465
ENSDARG00000000830	0.6117690461335126	0.6718514470941236	1.005678352305075	0.9993098709087185
ENSDARG00000000837	0.7990313404687167	0.790300062749877	0.6062377488081694	0.5960983257751149
ENSDARG00000000853	0.9187656337831573	0.8436364850287574	1.428153669431713	1.2869765864258829
ENSDARG00000000857	1.6000870962903748	1.2965946086149818	1.6936363953680655	1.6530240522922974
ENSDARG00000000861	2.203376071019189	1.7848328475435746	2.5282285356887306	2.2198494919404093
ENSDARG00000000887	0.7776412308436038	0.5747281320378259	1.3325656319783736	1.3170069691264068
ENSDARG00000000906	0.22819393626479575	0.20202228939379266	0.3357653605485881	0.42120020039780715
ENSDARG00000000935	0.8399467285511828	0.8527297470947133	0.8457412319217699	0.6168031045251936
ENSDARG00000000943	0.861813455081445	0.9525543553362169	1.1874340069942393	1.1452303572019646
ENSDARG00000000966	1.6473927949708909	1.7205738553160606	1.6279219261359552	1.4920912126649275
ENSDARG00000001014	2.3193423352446736	1.6951396870022488	3.297120719186336	2.7492646500710456
ENSDARG00000001015	1.8843590864879909	2.0427196092390796	1.4396652254650188	1.1361439492318188
ENSDARG00000001057	1.1750712301586974	0.9894665109038385	2.260561488805714	2.144664082392582
ENSDARG00000001127	0.4716241044611672	0.7276650107352733	0.25384601673287865	0.2390591127420294
ENSDARG00000001129	1.5115144175246453	1.5158943031480605	1.728605735128574	1.4160483584705406
ENSDARG00000001154	0.27725359740044686	0.44581921678405406	0.2172628814819494	0.13376316036996408
ENSDARG00000001162	2.3386844542646616	2.3931856138016716	2.0250456250824618	2.1133722180992423
ENSDARG00000001169	0.46508294907901354	0.34326514226871474	0.20374479012907484	0.23332053958345447
ENSDARG00000001210	1.4248668374097997	1.3442053182948364	1.3852865113491162	1.7562994358068291
ENSDARG00000001220	2.098524331409391	2.1949830631530927	1.7326944540495903	1.6386155690027446
ENSDARG00000001234	0.41708833999540185	0.5063426769330412	0.6320933621517872	0.5749907112847289
ENSDARG00000001241	2.1373503049364464	2.2469394224657324	2.565782952453446	2.4915998604984333
ENSDARG00000001244	2.4003122389501614	2.71104346086976	1.921521485053958	2.128592135939525
ENSDARG00000001249	0.5520684969963465	0.5341437156935988	0.5402041507184383	0.6487883119973044
ENSDARG00000001259	0.1347676713291734	0.23150822838989574	0.32363911101560217	0.23890767099812052
ENSDARG00000001303	-0.04017214929782293	-0.09750101281978923	-0.19799513533947616	-0.07360224216173955
ENSDARG00000001313	1.8576844012353813	1.5517659873688168	1.6816931060907958	1.7509590621777564
ENSDARG00000001354	0.3329573894148853	0.41708833999540185	0.43347537866110397	0.36360916963735557
ENSDARG00000001414	0.5047364861868723	0.54758959943352	0.6292125322351455	0.6539191450080815
ENSDARG00000001431	2.419283271218025	2.224156528137371	2.487996828383337	2.3510647745967974
ENSDARG00000001437	0.5147144072423204	0.6300989658695102	1.5967604273202602	1.3879822579434846
ENSDARG00000001442	0.31898128745780474	0.30777806923367335	0.37527928701039254	0.4309944445999812
ENSDARG00000001447	1.0520551138146526	0.8555648723797747	0.9085634375526733	0.9123634488696682
ENSDARG00000001452	0.7526911626183453	0.4344366380941904	0.8327637386246252	0.8119772667752869
ENSDARG00000001463	0.99330196323105	1.0012560999702298	0.06347523802903487	0.1606104146229378
ENSDARG00000001470	0.5799348030545551	0.7189773279391823	0.7522805218652422	0.5585725995479471
ENSDARG00000001498	0.36738302517348664	0.24047014609288758	0.3334927496215732	0.2813894787955665
ENSDARG00000001549	0.5069778113223606	0.5333607120288733	0.8373073441808836	0.48358917352591013
ENSDARG00000001557	0.9164090417846635	1.0836778666372258	1.2109803949668052	1.133982674749431
ENSDARG00000001558	2.290985702697258	2.056834512446931	2.2179688015176042	2.362930012831821
ENSDARG00000001559	0.7856095510638921	0.7383968114615735	0.3269627028800162	0.24549393860544444
ENSDARG00000001572	-0.09231139185875742	-0.08222777608298756	-0.09320327535838413	-0.11564673641345419
ENSDARG00000001578	1.8169121829385226	1.9520527790654505	1.1954106868610148	1.4577533517138952
ENSDARG00000001621	0.8898121845200907	1.0595631629948574	0.9652001298226791	0.9018843007036086
ENSDARG00000001634	1.824751250166111	1.7395868028533357	1.4825212600740985	1.2529558541886563
ENSDARG00000001656	-0.061473457127644925	-0.04315012262474557	-0.04307880886830046	-0.204740029899953
ENSDARG00000001676	2.2367026005828556	2.004319760645117	1.0440135870535705	1.1354608274652076
ENSDARG00000001686	0.09997826674196504	0.13720583953820426	0.24827236600239921	0.36437359648107703
ENSDARG00000001710	2.3250346633103818	2.551962737915101	1.365362599964977	1.4186224483344585
ENSDARG00000001712	0.21062271799810234	0.23704446145584968	0.46161015165761754	0.4087517084611826
ENSDARG00000001721	1.4134144444226426	0.940737545690047	2.6232376102672843	2.1177327040098626
ENSDARG00000001729	1.6668548398964886	1.7220973522142078	2.2335053576670205	2.143011171349027
ENSDARG00000001733	0.9836955673893573	0.920005368034163	0.5755795231182645	0.6965873543113978
ENSDARG00000001734	0.7707573539188078	0.8127799381157456	0.9483171649984514	0.929933735511702
ENSDARG00000001754	1.7044992294329933	1.4134144444226426	1.9849403346301124	1.8046300431091147
ENSDARG00000001760	0.4664621040722602	0.5398778081770921	0.25043265184223296	0.17968845569479402
ENSDARG00000001767	1.2866377782726142	1.0960168457834691	0.991152480944407	1.0603836271505744
ENSDARG00000001769	1.2912012156370223	1.447947779521068	1.5688488890665209	1.136695149505342
ENSDARG00000001771	-0.10693438020058836	-0.031373446687292285	-0.011992981965192624	-0.09170937867657174
ENSDARG00000001776	0.3968293545444095	0.3990185787507697	0.4184255406068106	0.37710768842778764
ENSDARG00000001777	1.2349532190421715	0.8308227415227603	2.036527985452306	1.7858340603574063
ENSDARG00000001781	0.6594804852639963	0.5220734580861867	0.715696228058331	0.6364412799175355
ENSDARG00000001782	0.963472640083048	0.6939348285996461	0.8087293482432705	1.0296967618728454
ENSDARG00000001785	0.5971740007485442	0.647324731754154	0.4294181262468779	0.4489010670272723
ENSDARG00000001788	2.72199494028469	3.131104781525824	3.1250922116872593	3.369544216753491
ENSDARG00000001803	0.12507583972284414	0.1317014258471579	0.33359630806941815	0.3160734813033369
ENSDARG00000001804	0.5155920353148681	0.3904518804548496	0.47481321087413686	0.49403674367521194
ENSDARG00000001807	0.49011775408553226	0.5386547154429578	0.43210463655665576	0.4710109441723131
ENSDARG00000001817	0.3396633215206031	0.39896135608402117	0.29585126291003866	0.2172628814819494
ENSDARG00000001818	0.7190548700890809	1.2494298070578096	0.5550831932022773	0.9336348152587821
ENSDARG00000001825	0.341972743039912	0.26195052937942864	0.3476263348877977	0.4279666007349636
ENSDARG00000001829	2.2322623034887052	2.2943659208802387	1.9780072550060912	1.9554015907930633
ENSDARG00000001835	0.5690987082527378	0.6765595829501933	0.3967726705403137	0.48222949975321056
ENSDARG00000001857	0.9747796576564276	1.2979249907655441	1.1372357332794174	0.8125983320601184
ENSDARG00000001859	1.1273106572404639	0.6959077834124668	0.7734491234386326	1.0839303789977592
ENSDARG00000001870	1.8897442487570162	1.973094463204251	1.8458964439086898	1.9961336833809857
ENSDARG00000001873	2.089839113479004	2.109044429446264	1.9818849610866962	2.488893781352225
ENSDARG00000001879	1.074260819502405	1.2232249663810326	1.6581472221345601	1.4450845091323115
ENSDARG00000001880	0.7517798410624503	0.7253544120433795	0.6673897896532819	0.5089316632045913
ENSDARG00000001881	0.1479322912877976	0.24590163474473786	-0.030224125387581655	0.028084096435057528
ENSDARG00000001882	0.6339321718347979	0.8717792047688595	0.13605008978321304	0.252421122667713
ENSDARG00000001888	0.8891216803350381	0.894127734460463	1.1499103559234505	0.8611392076248632
ENSDARG00000001889	3.42987292522166	3.6550769387731172	3.6147027554849984	3.707247505687618
ENSDARG00000001890	1.6076055715685593	1.7036283081426862	2.470304885830407	2.1956099017419115
ENSDARG00000001891	0.2216275235654243	0.3142470400054086	0.03104118304341459	0.11937120355156389
ENSDARG00000001897	1.2997757971107482	1.3416698499314343	1.762815848960581	1.9831862406389793
ENSDARG00000001898	0.6613355115484376	0.7510434099764777	0.5701531615267723	0.560179802050695
ENSDARG00000001906	0.17644966005397178	0.17525017885393962	0.06927361960282463	0.02636435458399148
ENSDARG00000001909	0.2939853012909057	0.2784988026029006	0.2593229118202505	0.35274674275318846
ENSDARG00000001910	1.0327751856463558	1.5515295878740123	0.7230504571067028	0.7977195045219412
ENSDARG00000001912	0.39861646225059677	0.43111390896804136	0.35934864361302055	0.38546691243843945
ENSDARG00000001913	1.3623738035603272	0.9687181612780454	1.2807361832824244	0.8322948617035779
ENSDARG00000001929	0.7102447183863595	0.6248261230391554	0.6659688589064989	0.532707269342139
ENSDARG00000001930	0.722259056971535	1.1773307332324197	0.8287923279386211	0.7924672021706592
ENSDARG00000001933	0.2885148064585412	0.3220140069230068	0.25846244630243465	0.2631704632946847
ENSDARG00000001937	1.130159075830617	0.8501092876498586	0.8081126999480671	0.8398576541481753
ENSDARG00000001939	1.41105552825355	1.2805745129470598	1.2011024565374284	1.155893593315429
ENSDARG00000001940	1.4754717095535967	1.2890101102950868	1.6320448305525397	1.5866768544165155
ENSDARG00000001950	2.8433041050701786	3.050642520322448	2.1275556936569466	2.7439916268514635
ENSDARG00000001953	0.616872620364496	0.5937653953003784	0.671924949647314	0.5806041567378413
ENSDARG00000001968	0.7288755885728744	0.6052807471973966	0.7275847825548134	0.45481052502213
ENSDARG00000001969	1.2477880000763166	1.137636062313391	1.2700525896822112	1.1507576192887967
ENSDARG00000001971	0.03357106790198254	-0.020843850209624457	0.07693437230996962	0.07036011616475218
ENSDARG00000001975	0.9538300917852859	1.3016081354843718	0.28291322099517224	0.3038176708771892
ENSDARG00000001976	0.2818096847180306	0.4146571768341257	0.6646512255314104	0.7486580499231633
ENSDARG00000001993	0.20029308440933943	0.6901067502057769	0.4174951142533813	0.16871267672245105
ENSDARG00000001994	1.3590031315625466	1.627647217040849	0.9070350922793315	0.9896841795777048
ENSDARG00000001999	0.723764594310718	0.8668103018220721	1.1644809266694955	0.9514731777952179
ENSDARG00000002002	0.28207132194852647	0.4070428303694227	0.24072996543610875	0.3649597016100688
ENSDARG00000002006	0.7130017739356629	0.8950208280314504	0.6675360517112096	0.7553352682249124
ENSDARG00000002013	0.4498550318456347	0.43192814314829514	0.7688284341547527	0.6365817976921695
ENSDARG00000002016	1.1785199677639584	1.1185873340336843	1.2395237854257175	1.3338493047649467
ENSDARG00000002020	0.6130966990482611	0.7989459172009672	1.0137458839818538	0.7627073074282716
ENSDARG00000002021	1.2898697069828924	1.3414869558186	1.1114816000774574	1.0822926167471725
ENSDARG00000002026	0.8784399102144069	0.9912624878768264	0.4652050226653607	0.31670538923444613
ENSDARG00000002031	0.605614852346344	0.5537027716707413	1.1093418258125851	1.009566122925823
ENSDARG00000002037	0.929413937292876	0.7009619971590313	0.2772004322470697	0.32750208502078637
ENSDARG00000002060	0.3927985946781241	0.3920182034280787	0.5245826457398939	0.5581089264542054
ENSDARG00000002071	1.2734773969278268	1.2368241384729552	0.80109167449967	0.8915587617689156
ENSDARG00000002077	0.6591134983242041	0.5904376228501804	0.6408662574264974	0.7066253420530206
ENSDARG00000002082	2.1754613477243385	2.296436650685219	2.6849151708071357	2.6689790978542463
ENSDARG00000002084	1.5138458967792512	1.7098642113223501	1.8293470926875965	1.7651809266763065
ENSDARG00000002097	0.16681777650838234	0.15318176221624435	0.2174091867311379	0.1642458513780946
ENSDARG00000002127	1.2011024565374284	1.3610918386589796	1.5367934807096923	1.452546906922741
ENSDARG00000002128	0.8507515180594354	0.822631013717257	1.1160731610176324	1.216590176178308
ENSDARG00000002131	2.265031764852061	2.5395671476902977	1.7500072688523132	1.3336670872953706
ENSDARG00000002165	0.2558496403048999	0.17674640457142843	0.3083082827370285	0.3150530360191891
ENSDARG00000002167	0.8322948617035779	0.9047709203795075	0.8388482596182248	0.6508437755386469
ENSDARG00000002168	1.892932620279335	1.7039215707190682	1.8839840103101668	2.045612166299857
ENSDARG00000002172	0.7267726791729706	0.5722375192884909	0.9119665576394768	0.9533014049112454
ENSDARG00000002174	0.39268546696959716	0.41882663286844457	0.6473987698562218	0.8297994378157109
ENSDARG00000002184	1.4535950786146257	1.352444545316491	1.2781072884542013	1.343101674818171
ENSDARG00000002190	1.7141460134758268	1.597015486966507	1.5243414434366487	1.6455026989178312
ENSDARG00000002192	0.4307625723103212	0.6203795708029334	0.0005412794833993407	0.1447245615124046
ENSDARG00000002193	-0.05096490826050405	0.045416577596641534	-0.19799513533947616	-0.08796529194954775
ENSDARG00000002194	0.28577721913543863	0.5305874015398402	0.3842424730544018	0.6867333400458688
ENSDARG00000002196	1.382952784600813	1.1338434523952472	1.1325848941314942	1.0223841670913643
ENSDARG00000002197	0.5943752977900256	1.2723417619570547	0.44456643072299734	0.49557579009759356
ENSDARG00000002204	0.531747644700916	0.761621270927137	0.6524452004073057	1.0432795589622244
ENSDARG00000002210	0.4852760919068849	0.5569742737532369	0.5057253188469608	0.5464870436694773
ENSDARG00000002213	0.41137770004788443	0.27625863679725987	0.5582441697139606	0.4804614488811931
ENSDARG00000002215	1.9078229861520755	1.702744579696235	2.265688217501375	2.1362441340594374
ENSDARG00000002216	0.7803660225487805	0.7509638948379466	1.056724172849958	1.001372463549092
ENSDARG00000002217	1.9498880451234537	2.038980939676206	0.9880335326705061	1.0901900829502083
ENSDARG00000002219	0.16600821026803514	0.05974731424455833	0.2015804657376054	0.18787741084521864
ENSDARG00000002220	0.9636911102130143	0.8185565146174347	1.1519758365221593	1.2754494186321272
ENSDARG00000002230	0.8166105233724664	1.3011098826089487	0.5142797725452706	0.6224715859138401
ENSDARG00000002231	0.558377718203203	0.5028286091819372	0.4337113666553344	0.30207214630032553
ENSDARG00000002235	1.1754960618757404	1.3450965585951906	1.0127145426731619	1.164058091849186
ENSDARG00000002240	1.8437533322715205	1.998395497668482	2.5319990415387963	2.5424184559766516
ENSDARG00000002241	-0.01703600473740795	0.08144441881377755	-0.04409879761179723	-0.027365645317603365
ENSDARG00000002249	0.5332929673869973	0.6124756243946275	0.3685446377096821	0.3565774366358253
ENSDARG00000002255	0.6871270629942974	0.7903842527538868	0.6730521802491369	0.5952691431702876
ENSDARG00000002259	0.023367233908388935	0.055728411081631575	-0.09405454326637022	-0.204740029899953
ENSDARG00000002264	1.026265653084671	0.9807694598046262	0.7818065167504447	1.120832915752388
ENSDARG00000002267	1.473709565273081	1.473287709533666	1.6781447088038552	1.7611584158971658
ENSDARG00000002271	1.276114528790664	1.294722784445773	1.6805099736673828	1.7641710040827387
ENSDARG00000002285	1.4566628085838698	1.382952784600813	0.8720743374641706	0.8779548019346479
ENSDARG00000002293	0.07510136718762363	0.1162844573637922	0.3506010286473322	0.15078893884968925
ENSDARG00000002295	0.04990534366686793	0.11335930624493595	0.16691329978592045	0.14109776162708343
ENSDARG00000002298	0.4586964005416174	0.298478700205594	0.3177091614954775	0.2512070158548086
ENSDARG00000002299	0.3136566184459141	0.31717956959469185	0.6430215799342442	0.40308808807525437
ENSDARG00000002300	0.6949305679099335	0.4420786049299118	0.3638290057926634	0.3246042275919472
ENSDARG00000002304	0.5359359131335394	0.4950772281410343	0.8491797917850168	1.0755130014722758
ENSDARG00000002305	1.7845025758502464	2.0867592195838807	1.3670865648747772	1.7117375345836614
ENSDARG00000002311	0.4797389250786842	0.842158945151844	-0.19799513533947616	-0.03241501938458196
ENSDARG00000002330	0.33668982695323824	0.3814958776337292	0.035071354387519474	0.10893085415101933
ENSDARG00000002332	0.803345296065091	0.8283380464585228	1.1825750610568548	0.9531947064624473
ENSDARG00000002333	0.6465887036740975	0.7867761623972717	0.507106096284796	0.5226902371452801
ENSDARG00000002336	1.941903023828038	1.8886063336895857	1.3768709323563229	1.4519368988435797
ENSDARG00000002339	0.6675360517112096	0.7288755885728744	0.6377463748298038	0.8097920300878148
ENSDARG00000002344	3.6218039606409413	3.688243210232361	3.699793510782828	3.6289298042094487
ENSDARG00000002347	0.23614927321016568	0.07082943268663507	1.3071310209554559	1.1394099340565578
ENSDARG00000002353	0.28647048103880934	0.133450324341089	0.2890919660995789	0.2413866398290784
ENSDARG00000002355	0.2288931351564587	0.22273915691442067	0.2806493402361019	0.20503106264966323
ENSDARG00000002362	0.9243485339484858	1.0658431961310495	0.9263994051276393	0.9458691347596149
ENSDARG00000002365	1.0723543691900705	0.922115314099022	1.119240873395064	1.0267324524214794
ENSDARG00000002369	3.207523988981907	3.129075398754772	3.3161557451277197	3.215642700915298
ENSDARG00000002377	0.6647259695178548	0.6222575261015282	0.9372570713047848	0.876226357782847
ENSDARG00000002385	0.6480518130276858	0.6721471193102466	1.0984544699667764	1.069698531480344
ENSDARG00000002391	0.3773766391299799	0.38356739535589496	0.17968845569479402	0.16719654112482854
ENSDARG00000002394	-0.09493450014536833	0.05999477729562483	-0.10344900098042357	-0.04730226662759567
ENSDARG00000002396	0.628788690670967	0.7507246650742502	0.7665721750586892	0.8976993910098083
ENSDARG00000002401	1.4500579261614692	1.2505746092300907	1.608659673539385	1.5949199155315301
ENSDARG00000002402	0.9661921367893798	1.194537899657165	1.2286442761917853	1.3729382182631331
ENSDARG00000002403	2.263085733488894	2.037021052866899	2.2723260564437684	2.4290652786968843
ENSDARG00000002405	1.0654675430994207	0.9856996413434762	0.8645110870937329	0.7789035339951675
ENSDARG00000002406	0.3215288723383348	0.2764681139359357	0.30076065322454326	0.357128951307658
ENSDARG00000002411	0.3714111010327089	0.487298225695963	0.44861286811361223	0.39952376857669814
ENSDARG00000002445	0.5612289562682808	0.5686225627552146	1.3609074182637102	1.1485398135619154
ENSDARG00000002463	0.5385892511260854	0.7229681627994978	1.105914090687573	0.9440932572442399
ENSDARG00000002467	0.521948349171266	0.5193178530016729	0.8916580934507413	0.842714987942911
ENSDARG00000002479	1.72828301359973	1.4834308271454197	1.8782609404189934	2.139594363573007
ENSDARG00000002483	0.1171883768407746	0.1757311113177794	0.19436124755815826	0.20637843926718696
ENSDARG00000002487	1.7039215707190682	1.4529596205163906	1.9038786729993575	1.7723468581008308
ENSDARG00000002494	0.47181168203708174	0.565754634179949	0.8932379594270743	0.9916043927916436
ENSDARG00000002506	1.4774426373612823	1.3763034563652083	1.1286613738776883	1.2482844828501338
ENSDARG00000002507	0.5972433729157987	0.6740933089862696	0.6400604371985317	0.5386547154429578
ENSDARG00000002508	-0.006705236069681831	-0.009097089020868431	-0.0018410493170835755	0.05826538506190333
ENSDARG00000002509	0.14556764941904882	0.0856127023191578	0.20227194742770524	0.29499012400817537
ENSDARG00000002510	0.160469138387564	0.1913593836541777	0.36172705203636624	0.35923547223683244
ENSDARG00000002523	1.9347926135425184	2.320058912320679	2.4835441135031022	2.52540078011633
ENSDARG00000002533	0.2390591127420294	0.2760028996743209	0.3998614705415756	0.45894340926393273
ENSDARG00000002536	2.0327305161657976	1.859611793128725	2.2985242877622367	2.171457051244828
ENSDARG00000002538	1.5580184741650476	1.6295908150779423	2.0375220749122254	2.072367469822712
ENSDARG00000002546	0.6901067502057769	1.2333820851533526	0.4326972588661698	0.5014413352726029
ENSDARG00000002549	0.5964410089084201	0.756510020597412	0.5575759206354549	0.7862707550900534
ENSDARG00000002552	1.8042786768342172	1.6787406193149401	2.000232287497574	2.073871154954736
ENSDARG00000002564	1.0350372221577038	1.1825750610568548	0.42329554669641406	0.5818847513405949
ENSDARG00000002571	1.3356815289340498	1.3360402762044792	0.9910424740119882	0.9155882021277932
ENSDARG00000002576	0.15426821481296937	0.08204722026668601	0.15431486144069212	0.13734525317576368
ENSDARG00000002582	0.8482559765866573	1.0710673924169691	0.7580111136247437	0.7986845990934119
ENSDARG00000002587	2.073871154954736	2.5059937521767734	1.2509002534568343	1.3793260472216053
ENSDARG00000002589	3.6480297545413656	3.762537447263291	1.4254880695038394	2.297861208128647
ENSDARG00000002591	1.7392744781493281	1.8140698596200848	2.194356224564282	2.280808348468952
ENSDARG00000002593	1.2377671769878016	1.3358657223142543	0.6790128617114057	1.0045451767020475
ENSDARG00000002597	-0.05576415993078898	-0.06912680496182008	-0.19799513533947616	0.05300363552741188
ENSDARG00000002600	0.1934416019455938	0.3978635256053881	0.15440634311518003	0.0995400235729341
ENSDARG00000002601	0.5321361636544681	0.483903679527657	0.7720283170427408	0.7391269887215528
ENSDARG00000002607	0.7414944457121586	1.016040361341573	0.33679568696742196	0.36892580387584767
ENSDARG00000002609	0.9496947555116156	1.0483000730838088	1.0700618448928703	1.0007927807252364
ENSDARG00000002613	1.0852902524557042	0.9140056219648982	1.556795998115115	1.9814676894659575
ENSDARG00000002632	2.0250456250824618	1.9050671036254583	2.0198213367186386	2.0179396642566494
ENSDARG00000002634	0.7403507026269135	0.6679061941112305	0.6049221510309201	0.6341459711125152
ENSDARG00000002635	0.3306799678118574	0.5052876582910557	0.10422491736734175	0.15730119890601246
ENSDARG00000002642	1.1722079795215137	1.2526406795414449	1.364581562257116	1.3670865648747772
ENSDARG00000002644	0.5479252610600819	0.6063071483724782	0.5175848726563714	0.4642996454037639
ENSDARG00000002656	0.5334962013126259	0.683634459881688	0.2873598822154311	0.27325187998758216
ENSDARG00000002659	3.359371745162951	3.369544216753491	2.9071604584613224	2.781922327138125
ENSDARG00000002663	1.2343256743916349	1.1328505546454481	1.192217004832845	1.1543406738007478
ENSDARG00000002666	0.2103196715087442	0.24842428096138353	0.2753257273278702	0.42711246542407294
ENSDARG00000002670	0.6359324799469369	0.5871513061914568	0.8190817840758637	0.9891339248375066
ENSDARG00000002682	1.0052207266537891	1.0613806623072677	0.9136909803795501	0.8414144530879245
ENSDARG00000002685	-0.050129352656944424	-0.039825679560114985	-0.03407577277023209	-0.00549672812336283
ENSDARG00000002690	0.8957051677989402	0.8384760976218105	0.773113249340035	0.8778577906750116
ENSDARG00000002696	0.015776522131970304	-0.016213391791927458	0.028482739246250686	0.012648765715282412
ENSDARG00000002701	0.5448570343653181	0.44737050908051534	0.3372706387172003	0.38791162779137683
ENSDARG00000002707	0.04164919037842846	-0.06729293585010085	0.29009259970125145	0.2522717272757441
ENSDARG00000002710	3.5355092864678506	3.2344631905851875	3.9737288810214233	3.7241584962135827
ENSDARG00000002720	0.8192576053593368	0.7612938735371846	1.552476233795039	1.4994809586555822
ENSDARG00000002722	-0.0656617156186784	-0.017897708323347847	-0.10783892787061747	-0.204740029899953
ENSDARG00000002728	-0.19462917679773187	-0.044502477122767746	-0.19799513533947616	-0.204740029899953
ENSDARG00000002731	2.161623033726071	1.986770436047026	1.6954435071699012	1.5437731663711232
ENSDARG00000002732	0.6283718184570632	0.6057552996416031	0.09383534007811924	0.1810898123463383
